generation_mode,fibro_typename,density,theta,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90
threshold,diffuse,0.22000,-1.04720,25,38.471931,53.849799,18.048147,41.633644,57.342360,27.306993,47.619022,61.886667,31.198004,49.608409,67.596402,35.790706,50.935835,78.481589,44.204347,49.824861,100.116146,53.402010,49.977083,134.615844,73.443684,50.211688,198.465779,107.264194,48.946939,314.187474,176.140809
threshold,diffuse,0.22000,-1.04720,26,-55.975142,17.270763,14.759222,87.523310,41.759025,29.642462,57.818720,59.580788,33.144260,50.194297,66.739131,36.405878,49.620108,80.297596,41.659666,50.341713,99.140499,51.258032,51.898706,132.809759,69.907946,50.301333,196.210769,100.985995,50.679494,329.666528,163.368144
threshold,diffuse,0.22000,-1.04720,27,-73.454344,18.313643,16.084024,73.136527,49.700207,21.128129,57.305164,59.725015,28.592862,52.659176,69.019685,33.546640,52.307191,80.547942,41.315105,52.366938,98.715654,51.174218,53.909757,136.231417,68.071506,52.232892,199.898641,99.629511,49.218137,323.080525,170.873035
threshold,diffuse,0.22000,-1.04720,28,-42.633204,14.527332,13.263155,36.416178,57.058254,18.976549,41.109621,65.409785,26.402894,48.239516,71.469381,32.254499,49.161667,83.117150,39.262125,49.022501,98.308848,49.714351,49.400899,136.436517,65.264337,50.687248,193.236335,99.207907,48.040435,316.124011,166.717257
threshold,diffuse,0.22000,-1.04720,29,-59.627282,20.297577,15.812625,59.860965,55.661721,25.700706,55.327017,63.378386,28.653869,52.671088,68.582952,33.828136,52.769607,78.512617,42.367429,52.056206,98.728865,51.708028,52.842487,132.359076,69.601218,52.148499,197.581939,101.773048,51.038952,317.689836,170.715623
threshold,diffuse,0.22000,-1.04720,30,-54.972999,15.071342,14.208048,39.601006,53.531193,22.517273,49.903000,60.692547,28.652574,51.882865,65.428868,32.712073,51.532601,75.966477,40.295919,51.566543,93.648407,49.797441,52.111614,126.681799,67.801100,50.264070,191.715182,97.790383,50.281914,314.878035,163.302121
threshold,diffuse,0.22000,-1.04720,31,66.595253,29.318325,16.818545,58.077036,55.844148,26.302787,49.545053,59.487093,31.727883,48.638296,65.501364,36.979017,50.268374,80.384775,43.389796,49.818897,100.951600,53.098517,51.374770,136.052058,72.975891,50.208537,205.557287,103.566977,47.636798,321.122420,174.551827
threshold,diffuse,0.22000,-1.04720,32,-80.537678,12.379974,11.956928,42.167113,52.925102,17.290812,39.550300,61.162136,22.310211,43.821747,63.469655,30.816032,47.260922,74.552912,39.491461,47.897032,96.561310,47.640943,48.878263,128.292692,64.687053,50.541217,187.593119,97.186265,49.280860,313.110175,161.994777
threshold,diffuse,0.22000,-1.04720,33,-87.108804,16.972171,15.442652,66.098633,59.033972,22.632892,61.851592,66.013254,25.007831,56.506195,70.983201,32.786275,53.221687,80.046010,42.132575,52.083291,99.758987,52.747287,54.416527,141.330630,68.217112,51.112054,201.990925,102.882774,50.721603,312.934879,175.597489
threshold,diffuse,0.22000,-1.04720,34,-71.564103,15.580904,13.476982,69.156665,51.269295,24.413421,62.307084,63.052627,29.303952,55.476055,66.604986,34.474043,53.846404,76.516693,42.306783,53.175230,95.381372,51.432716,53.455956,130.034405,67.902921,51.339838,192.356396,99.674563,53.121509,315.663746,167.074589
threshold,diffuse,0.22000,-1.04720,35,-54.589504,15.821653,14.009733,38.784441,46.687213,30.238155,45.908944,57.176779,33.578086,49.874255,65.354827,36.004680,51.763249,77.815303,41.976280,50.604177,96.575687,51.142830,51.471892,130.639100,69.566861,51.080721,202.105542,99.366313,51.496521,324.072926,165.847503
threshold,diffuse,0.22000,-1.04720,36,46.806340,24.493834,16.506281,45.057564,71.858152,15.996827,46.862014,69.709729,22.869431,47.410110,70.282415,31.922523,51.196731,79.482874,40.802929,52.104571,98.334786,50.573083,52.195023,134.791013,68.173604,51.397831,202.616774,97.455433,49.788561,321.284156,167.358315
threshold,diffuse,0.22000,-1.04720,37,-35.027001,15.071342,14.208048,49.061674,63.082818,19.015737,50.098944,68.829544,23.906401,50.791330,71.780933,30.470987,51.249348,81.933045,38.610231,51.477159,97.310753,49.197634,52.867877,131.779363,66.492586,50.432261,195.424105,97.711599,50.593736,320.891193,162.149592
threshold,diffuse,0.22000,-1.04720,38,-63.434949,13.535281,13.147020,66.458892,42.825483,25.942765,57.703004,56.810362,29.449796,52.177845,63.018623,33.503354,51.083688,75.708606,40.979484,51.315353,95.435345,50.261200,54.498099,134.025383,66.553786,51.495452,194.249183,99.122714,51.893784,323.625087,162.307462
threshold,diffuse,0.22000,-1.04720,39,-54.518574,11.238440,10.745258,-14.922370,25.848983,19.525827,47.268932,49.228203,29.981899,53.549187,59.355880,32.740126,55.202136,72.224132,40.740364,52.215528,91.969796,49.556751,51.985188,124.888757,65.457959,51.836889,185.048156,96.065321,51.870522,303.734250,164.403311
threshold,diffuse,0.22000,-1.04720,40,-73.022997,29.988663,12.778960,69.094744,50.232672,28.066544,58.989710,60.992784,31.107203,54.149200,64.896988,35.079049,52.345893,76.787735,42.364538,51.607861,97.120868,51.552481,52.306758,132.114611,69.974575,50.634483,196.600966,100.953638,50.275724,320.653478,167.979921
threshold,diffuse,0.22000,-1.04720,41,34.288641,39.574091,15.354509,42.690413,68.001871,20.013157,44.253503,69.129855,25.825713,47.379283,70.906835,34.063150,49.848908,82.754976,41.916827,50.999804,102.354119,51.765939,49.820271,137.736177,71.224373,52.029686,206.906112,99.526824,51.119307,323.912045,168.722625
threshold,diffuse,0.22000,-1.04720,42,-35.583124,15.545989,13.763866,69.631887,44.827433,26.700268,52.194851,59.904177,30.298395,50.710007,67.840124,32.669796,51.099231,77.625901,40.483833,51.231214,95.636462,50.710517,52.227961,132.321345,67.700117,52.921849,192.299168,100.434489,49.282044,320.975983,167.415221
threshold,diffuse,0.22000,-1.04720,43,-58.818328,13.416058,12.427935,74.124598,48.786468,19.390904,60.984830,65.911871,28.065246,54.880608,68.713701,33.414908,53.381023,78.199071,41.516323,53.419542,94.773367,51.600322,53.570669,131.910923,67.523306,51.780370,191.755121,100.715803,51.023624,327.036591,163.608644
threshold,diffuse,0.22000,-1.04720,44,-40.763292,21.712673,14.762300,36.410920,51.347553,28.974217,44.634186,58.781660,32.082081,48.211918,65.928022,35.384454,50.183264,78.123162,43.118703,49.095047,97.185700,53.852601,50.068545,136.301826,69.400011,50.164704,198.260744,102.301797,47.550867,326.640183,165.413386
threshold,diffuse,0.22000,-1.04720,45,-58.282526,17.314767,15.014230,39.857750,59.016969,24.322025,42.014056,61.359085,31.330855,46.331408,64.940240,35.953019,50.281110,76.319672,43.910483,50.463413,98.946352,52.756874,52.253208,136.756022,71.247293,50.615640,202.856211,103.173327,48.404868,320.784327,173.545219
threshold,diffuse,0.22000,-1.04720,46,-46.928366,16.406574,14.810808,60.484119,51.012408,29.541024,54.479205,64.602632,30.032474,53.928633,69.543906,32.607150,52.918502,79.784774,39.937347,50.960268,96.961132,50.681333,50.961109,136.583931,66.620735,51.949720,197.002891,100.652758,53.175425,319.804483,166.964906
threshold,diffuse,0.22000,-1.04720,47,-20.921387,15.341064,14.840333,46.200149,54.377805,22.250148,51.123830,58.704520,28.851128,52.867198,69.753175,32.707839,52.324085,83.689622,39.378456,50.323111,99.244969,50.037581,51.129475,135.565229,67.378066,50.065841,197.390122,99.984798,50.909665,320.892259,165.282850
threshold,diffuse,0.22000,-1.04720,48,0.000000,13.241901,13.241901,45.795327,58.585231,18.332652,41.864705,63.240632,25.159877,47.319414,66.506459,32.199540,49.939206,78.533384,39.821406,50.861615,96.371701,48.995541,50.568616,131.761462,66.416705,51.499225,191.992976,99.810693,50.377714,323.099962,165.245318
threshold,diffuse,0.22000,-1.04720,49,-62.729978,29.511963,13.484153,76.695889,41.108683,33.824095,52.747849,56.664387,33.338391,52.547118,68.870009,35.854886,52.182823,82.004666,42.925301,50.530057,101.827104,53.279071,50.974202,135.191251,72.507540,51.828359,202.461250,104.927181,48.952421,322.317331,172.502262
threshold,diffuse,0.22000,-1.04720,50,-50.103771,11.865142,11.258679,57.148597,40.989575,22.529019,57.488695,60.850568,25.514485,55.193498,65.496358,30.394659,53.492823,76.121649,38.574832,51.266391,95.309661,47.432249,51.741922,125.217016,65.404903,52.163541,191.183402,94.506515,49.859797,315.397382,162.320563
threshold,diffuse,0.22000,-1.04720,51,61.220272,37.490597,18.695089,52.378372,64.201355,26.327175,53.196071,68.916269,30.429558,53.230148,71.631946,34.427493,51.358062,84.266786,41.076931,50.339618,102.207523,51.827621,50.448935,140.830926,68.585888,52.153429,202.653678,102.923514,48.892695,327.840264,172.041730
threshold,diffuse,0.22000,-1.04720,52,-31.243999,10.444727,9.273673,-56.821496,18.909491,18.253738,46.747248,60.018377,23.403703,48.982689,62.603536,29.347487,50.521973,72.179448,38.446213,50.362619,90.732389,47.167266,49.540290,121.842019,65.315667,49.759121,180.553796,95.093839,48.249341,301.873683,163.310038
threshold,diffuse,0.22000,-1.04720,53,-66.576195,15.147945,14.301878,63.245983,65.074907,21.515240,56.231833,69.619688,28.404875,54.094170,70.230375,33.611653,52.155925,80.118388,42.139611,50.768800,99.819591,52.114635,53.482189,136.153279,70.122065,53.150359,201.274909,101.000371,51.438847,321.778688,169.045087
threshold,diffuse,0.22000,-1.04720,54,74.372975,41.623434,15.283234,57.757348,61.007286,23.430463,53.621130,61.328126,29.335038,52.382103,67.422034,34.733650,53.267082,79.086677,42.860333,50.682781,100.400575,52.975954,51.509778,137.205423,71.981846,51.967899,203.322790,103.618625,51.200408,324.588324,174.454955
threshold,diffuse,0.22000,-1.04720,55,-62.275784,18.196648,14.748049,83.268582,49.298011,20.668084,64.649775,56.873447,30.921453,57.171069,62.365719,35.805794,54.154027,75.968545,42.490459,51.709416,96.940185,51.209353,52.601815,134.372980,67.427857,52.599222,197.784729,100.529504,51.652232,320.130261,166.783263
threshold,diffuse,0.22000,-1.04720,56,-61.195529,17.025392,14.878823,42.110918,53.319678,23.786932,49.521064,58.743189,28.156406,50.417676,65.607614,33.610608,49.923361,76.922118,41.927831,50.252222,96.082016,51.616123,52.986476,133.224646,68.367956,49.975464,196.249245,100.935334,50.086617,316.086927,167.844208
threshold,diffuse,0.22000,-1.04720,57,-42.828332,15.626931,13.935504,70.390559,38.428852,27.560185,57.636659,57.161443,29.697444,53.397737,68.027875,32.323276,51.709429,79.273480,40.111003,49.805629,96.670654,50.159035,51.367109,131.878922,67.076494,50.586905,192.408200,98.833492,48.640173,313.955491,167.212901
threshold,diffuse,0.22000,-1.04720,58,-58.221316,18.146279,15.145801,43.366853,54.592148,25.500998,47.592787,61.943634,29.018646,50.748531,69.090032,33.471269,50.541284,81.742731,41.078273,50.489991,100.225338,52.009430,53.584048,138.784166,69.299814,52.576361,206.829795,100.503098,50.136025,319.740553,170.095758
threshold,diffuse,0.22000,-1.04720,59,-61.970194,18.388019,16.092596,54.378540,62.369983,21.844213,55.484430,65.213228,27.408170,54.866025,69.652908,33.644647,54.381564,80.297509,41.834866,52.060907,99.090561,51.971793,51.156820,135.084831,70.244111,51.422712,199.149558,103.366149,50.001004,319.060745,174.087716
threshold,diffuse,0.22000,-1.04720,60,-80.487197,14.588485,13.444133,45.333243,41.716369,27.330635,47.831181,61.864063,29.476053,48.596190,72.422362,32.012736,49.797410,82.914174,39.297381,50.682263,97.778139,50.233922,52.482581,132.706187,69.185589,50.515006,195.116346,100.444378,48.443885,310.767557,170.992127
threshold,diffuse,0.22000,-1.04720,61,-86.221872,12.778382,11.444950,42.199585,51.737885,20.059203,43.469272,56.853402,30.321245,46.505460,63.235808,34.600131,48.751173,79.415706,39.926789,49.741684,94.745705,50.503058,50.198713,127.969546,67.725295,50.687191,187.804160,99.979661,50.695289,317.147344,164.609876
threshold,diffuse,0.22000,-1.04720,62,-74.539583,27.132469,13.230477,78.221998,47.789996,25.451326,61.424332,57.040677,32.474518,53.835900,63.633398,36.700120,52.119127,77.846373,42.487851,51.095589,98.113185,51.649377,53.449969,134.840502,68.989328,51.938232,195.566165,103.055335,49.968456,318.066421,169.577952
threshold,diffuse,0.22000,-1.04720,63,-82.546552,17.384182,16.823513,44.376170,63.456041,15.272851,50.264888,69.763943,23.408901,53.917227,75.876107,31.128137,53.403853,83.992250,40.450343,51.739356,101.441884,51.377780,54.973045,138.345079,67.827520,54.222027,200.356196,101.000913,50.994442,321.169002,172.572603
threshold,diffuse,0.22000,-1.04720,64,38.540985,23.080827,15.932348,42.938877,62.776504,18.506010,42.811996,68.353089,25.571736,47.022954,71.161684,32.527756,49.553777,80.181873,41.418568,50.662837,97.894444,52.077918,53.455364,138.845139,67.656759,51.463420,201.293011,101.217397,51.574193,330.233847,167.585244
threshold,diffuse,0.22000,-1.04720,65,-68.549453,13.453830,12.122396,-88.121711,31.989298,20.348270,60.802109,58.582147,27.184030,53.045419,68.307819,31.116345,52.338759,78.531812,39.490361,51.373419,95.967914,49.473763,51.119656,130.463617,66.983768,50.743745,194.852635,96.950823,50.715758,314.373497,167.436671
threshold,diffuse,0.22000,-1.04720,66,-69.903977,25.364507,13.768270,89.507595,46.421714,23.026020,64.077603,59.900376,31.635792,54.717232,69.368245,34.913171,52.761475,82.359906,41.961243,51.312134,99.732299,52.974126,52.960801,140.699878,68.470315,50.847495,198.963840,102.658653,48.997898,321.018586,172.187402
threshold,diffuse,0.22000,-1.04720,67,-80.537678,12.574038,12.171970,64.868096,51.364482,21.842784,63.047517,59.316427,29.477993,58.831627,62.724115,35.245892,53.849940,80.796110,40.874963,52.507341,99.698205,49.909692,52.445979,132.328169,68.712693,51.976080,196.070065,100.844254,51.269388,317.500408,169.391974
threshold,diffuse,0.22000,-1.04720,68,-55.303214,16.421417,14.344184,-89.524017,45.602735,22.296761,62.737932,59.050013,33.404808,54.245515,64.977119,36.882334,52.186551,77.262551,42.010514,51.118124,98.116058,51.564651,52.052133,137.305612,67.852414,50.552618,197.044551,102.217140,50.716542,320.487257,170.527331
threshold,diffuse,0.22000,-1.04720,69,-68.099241,18.052531,14.944932,79.259694,49.458830,20.164179,67.117283,56.894488,26.845638,57.362380,67.274705,33.045897,54.956059,79.346126,40.033743,51.683370,97.525086,49.666961,52.519468,128.779190,69.801362,52.845808,196.119895,100.114253,51.077721,319.825317,167.730780
threshold,diffuse,0.22000,-1.04720,70,-69.436541,13.271171,12.384573,84.943496,45.990883,17.048101,62.123955,64.232007,25.984424,56.440502,68.288131,32.360679,53.298498,77.756542,40.382453,52.957236,96.426756,49.901283,51.905250,131.633643,67.720541,52.460129,196.501114,99.644690,49.541531,326.029144,169.188485
threshold,diffuse,0.22000,-1.04720,71,-43.065015,17.292366,14.990803,35.048323,53.753740,25.556536,46.127282,59.001911,32.404262,48.084012,67.535834,35.443147,49.604990,79.497132,40.741802,50.785534,95.620602,51.321448,51.978821,133.927321,67.547820,51.578010,198.004796,98.772079,48.146719,320.497689,166.852890
threshold,diffuse,0.22000,-1.04720,72,-74.518122,15.439145,14.353065,48.232035,59.159748,17.647743,51.459700,64.842447,23.640399,51.040832,69.113249,31.653131,51.318559,80.640082,39.415973,51.942345,98.174257,49.142011,52.761281,136.573578,64.247775,50.959441,193.818053,97.910071,48.863686,328.485922,159.985090
threshold,diffuse,0.22000,-1.04720,73,-41.458832,16.040652,14.991297,43.721698,60.242640,18.285005,45.658989,62.952219,25.380630,48.706151,67.885169,32.168620,49.318560,78.866895,40.228232,49.929585,97.847599,49.699761,50.292874,132.314689,67.890956,50.090677,195.119414,100.334868,48.443236,318.856861,166.285831
threshold,diffuse,0.22000,-1.04720,74,53.771015,47.733571,15.829825,51.669119,69.338853,22.138673,53.732691,69.252348,29.049191,53.047098,70.479024,34.247016,51.200352,83.435360,41.716835,51.122392,101.403849,51.884684,53.125410,140.066004,69.369769,51.973504,204.910787,102.710072,50.030146,326.163431,169.377162
threshold,diffuse,0.22000,-1.04720,75,-52.082436,13.625886,13.151622,84.742171,39.497323,20.663568,58.391452,53.085395,29.930454,51.643481,63.492692,33.763084,51.731417,77.921915,40.542670,52.332643,96.963874,50.245078,51.651246,134.221813,66.720906,50.336861,191.638457,100.844884,49.530231,312.836303,170.654629
threshold,diffuse,0.22000,-1.04720,76,-64.329904,13.369872,12.383034,-89.691553,41.469377,18.651033,70.219810,54.995259,28.132577,59.816076,62.780002,32.891269,55.233027,77.532037,39.084254,52.245404,93.182088,49.638406,51.292595,127.363852,67.706760,51.891377,191.746847,98.614055,50.677216,311.637280,167.461731
threshold,diffuse,0.22000,-1.04720,77,-68.125400,14.626383,13.418489,-86.009740,36.987536,19.012123,66.774003,43.430519,33.920159,50.323515,61.323551,34.654982,50.774331,75.814706,40.114350,51.272818,93.020403,49.469840,51.744135,127.931785,65.363004,50.165355,190.518347,95.711764,51.070377,311.565683,165.036913
threshold,diffuse,0.22000,-1.04720,78,-60.305399,13.666350,12.754861,-81.996772,35.810365,30.338841,53.447097,56.980073,34.391840,50.487262,65.040651,35.793036,50.911545,76.693614,41.521624,50.885216,97.112203,49.441027,50.113919,131.925757,65.234190,50.359109,192.337199,96.843243,48.731198,313.565040,165.011757
threshold,diffuse,0.22000,-1.04720,79,0.000000,11.386403,11.386403,59.598685,47.637077,18.618089,47.591852,60.393116,26.828801,48.017930,63.996970,31.816023,48.565802,77.868750,37.562980,50.186852,95.630625,47.065348,51.678679,130.437947,64.289655,51.375311,190.839099,94.706484,50.335255,312.449191,162.029985
threshold,diffuse,0.22000,-1.04720,80,-35.278275,15.137835,13.722133,49.532229,56.259626,26.610710,52.651107,66.832412,29.708853,50.634665,71.885488,34.083362,50.591666,80.001906,41.530920,49.945656,96.644245,52.332989,50.704358,130.323099,70.575359,50.544384,196.509646,100.267605,50.649010,319.956073,167.827163
threshold,diffuse,0.22000,-1.04720,81,-45.000000,14.493966,13.384120,78.787520,40.287147,24.850792,58.063200,50.944346,32.400588,50.373008,62.821099,36.469474,51.845455,75.968597,43.435246,52.859661,97.328333,51.860130,51.158425,137.087040,67.040302,53.011496,197.710813,99.720651,49.049252,311.730049,172.304774
threshold,diffuse,0.22000,-1.04720,82,-49.568121,17.449711,14.543778,68.113123,51.534673,24.932248,57.762354,62.317011,29.984839,52.417663,66.004260,34.850586,52.395319,79.654227,42.069312,51.614471,100.200548,51.548068,51.213049,140.111243,67.412991,50.045811,200.239599,102.083068,49.128244,317.016527,172.887118
threshold,diffuse,0.22000,-1.04720,83,-45.000000,12.921507,12.436934,-71.324833,32.986216,22.983892,58.076071,49.648139,33.528770,53.166033,64.096193,32.201480,51.523333,77.230691,38.242878,48.939335,92.643655,47.717123,49.365823,123.963456,64.501424,50.386180,189.704260,93.637557,50.034995,313.162555,161.855287
